customer_id,age,gender,city,state,city_tier,occupation,monthly_income,cricket_interest_score,favorite_ipl_team,favorite_player,Unnamed: 11,preferred_streaming_platform,fantasy_cricket_user,sports_equipment_spending_per_month_x,preferred_shopping_platform_x,cricket_search_frequency_per_month,device_type,digital_engagement_score,likely_to_buy_cricket_kit_x,engagement_id,favorite_match_type,average_match_watch_time_minutes,matches_watched_per_season,preferred_ad_format,ad_click_rate,sports_content_watch_hours_per_week,engagement_during_csk_matches,engagement_during_rcb_matches,engagement_during_mi_matches,streaming_device_preference,second_screen_usage,social_media_activity_during_matches,engagement_potential_score,social_id,preferred_social_media_platform,cricket_reels_watched_per_week,sports_content_likes_per_week,sports_content_shares_per_week,favorite_cricket_content_type,influencer_engagement_level,fantasy_cricket_content_interaction,average_daily_social_media_usage_hours,preferred_content_format,sports_brand_follow_count,social_media_ad_click_rate,purchase_id,preferred_shopping_platform_y,sports_equipment_spending_per_month_y,previous_cricket_gear_purchases,average_order_value,preferred_product_category,purchase_frequency_per_year,discount_sensitivity,cart_abandonment_rate,payment_method_preference,brand_loyalty_level,likely_to_buy_cricket_kit_y
CUST1898,29,Male,Mumbai,Maharashtra,Tier 1,Working Professional,75000,7.9,Mumbai Indians,Rohit Sharma,5,JioHotstar,Yes,3150,Amazon,20,Laptop,82.8,Yes,ENG001898,League Match,128,35,Banner Ad,0.1,6.9,60,59,57,Smart TV,No,Low,57.1,SOC001898,Facebook,13,22,4,Player Interviews,Low,No,2.6,Image Post,5,0.05,PUR001898,Amazon,4430,5,5630,Shoes,4,Medium,0.22,UPI,Medium,Yes
CUST1899,21,Female,Ranchi,Jharkhand,Tier 2,Student,10300,9.2,Kolkata Knight Riders,Sunil Narine,7,JioHotstar,Yes,2050,Amazon,31,Mobile,95.2,Yes,ENG001899,Playoffs,221,72,Short Reel,0.3,20.9,93,96,93,Mobile,Yes,High,95.9,SOC001899,Instagram,56,122,38,Memes,High,Yes,7.5,Short Video,28,0.29,PUR001899,Local Store,1950,1,2250,Accessories,1,High,0.58,Cash on Delivery,Low,No
CUST1900,46,Male,Jaipur,Rajasthan,Tier 2,Business,102000,5.1,Rajasthan Royals,Jos Buttler,2,TV,No,1850,Local Store,5,Smart TV,46.8,No,ENG001900,League Match,111,27,Banner Ad,0.06,5.1,51,50,48,Laptop,No,Low,48.5,SOC001900,Twitter,17,28,6,Match Highlights,Medium,No,3.4,Carousel Post,7,0.09,PUR001900,Brand Website,6280,8,8080,Full Kits,6,Low,0.09,Credit Card,High,Yes
CUST1901,27,Female,Pune,Maharashtra,Tier 1,Working Professional,68200,7.7,Chennai Super Kings,MS Dhoni,5,JioHotstar,Yes,3100,Amazon,20,Mobile,82.4,Yes,ENG001901,Rivalry Match,197,64,Video Ad,0.24,15.8,90,92,89,Smart TV,Yes,Medium,89.9,SOC001901,Instagram,47,100,30,Short Reels,High,Yes,6.5,Short Video,22,0.26,PUR001901,Amazon,4010,5,5110,Bats,4,Medium,0.22,UPI,Medium,Yes
CUST1902,35,Male,Bengaluru,Karnataka,Tier 1,Working Professional,83500,7.0,Royal Challengers Bengaluru,Virat Kohli,4,JioHotstar,No,2800,Brand Website,14,Laptop,73.8,No,ENG001902,League Match,153,44,Influencer Promotion,0.16,9.6,67,70,67,Mobile,Yes,Medium,68.4,SOC001902,YouTube,26,45,11,Tutorials,Medium,Yes,4.2,Long Video,10,0.12,PUR001902,Flipkart,2470,2,2970,Jerseys,2,High,0.52,Debit Card,Low,No
CUST1903,18,Male,Kanpur,Uttar Pradesh,Tier 2,Student,7800,9.8,Lucknow Super Giants,KL Rahul,7,JioHotstar,Yes,1700,Amazon,38,Mobile,99.2,Yes,ENG001903,Finals,245,78,Short Reel,0.35,26.0,99,99,98,Mobile,Yes,High,100.0,SOC001903,Instagram,61,133,42,Memes,High,Yes,8.1,Short Video,31,0.3,PUR001903,Brand Website,7510,10,9710,Full Kits,8,Low,0.06,Credit Card,High,Yes
CUST1904,43,Female,Visakhapatnam,Andhra Pradesh,Tier 2,Business,97500,5.4,Sunrisers Hyderabad,Pat Cummins,2,TV,No,2000,Local Store,5,Smart TV,47.8,No,ENG001904,League Match,117,31,Banner Ad,0.08,5.7,57,55,53,Laptop,No,Low,52.6,SOC001904,Facebook,10,17,3,Player Interviews,Low,No,2.1,Image Post,4,0.04,PUR001904,Local Store,1640,1,1890,Accessories,1,Medium,0.33,Cash on Delivery,Low,No
CUST1905,24,Male,Delhi,Delhi,Tier 1,Athlete,39500,9.2,Delhi Capitals,Rishabh Pant,6,JioHotstar,Yes,5300,Brand Website,31,Mobile,93.5,Yes,ENG001905,Playoffs,215,69,Video Ad,0.26,18.4,89,93,89,Smart TV,Yes,High,92.5,SOC001905,Instagram,55,119,37,Short Reels,High,Yes,7.3,Short Video,27,0.29,PUR001905,Amazon,4890,6,6190,Shoes,5,Medium,0.18,UPI,Medium,Yes
CUST1906,38,Female,Ahmedabad,Gujarat,Tier 1,Working Professional,77200,6.6,Gujarat Titans,Shubman Gill,4,JioHotstar,No,2600,Flipkart,12,Laptop,71.0,No,ENG001906,Rivalry Match,204,67,Short Reel,0.32,21.2,94,97,94,Mobile,Yes,High,96.4,SOC001906,Twitter,19,30,7,Match Analysis,Medium,Yes,3.6,Carousel Post,8,0.1,PUR001906,Brand Website,6890,9,8790,Full Kits,7,Low,0.08,Credit Card,High,Yes
CUST1907,20,Male,Dhanbad,Jharkhand,Tier 2,Student,9900,9.3,Kolkata Knight Riders,Rinku Singh,7,JioHotstar,Yes,2000,Amazon,34,Mobile,97.2,Yes,ENG001907,League Match,149,40,Influencer Promotion,0.15,8.5,65,67,65,Laptop,No,Medium,64.8,SOC001907,Instagram,43,91,27,Memes,High,Yes,5.9,Short Video,20,0.23,PUR001907,Flipkart,2980,3,3680,Gloves,3,High,0.45,Debit Card,Medium,No
CUST1908,45,Male,Coimbatore,Tamil Nadu,Tier 2,Coach,74200,5.9,Chennai Super Kings,Ravindra Jadeja,3,TV,No,3500,Brand Website,9,Smart TV,54.0,No,ENG001908,League Match,123,33,Banner Ad,0.09,6.2,58,57,55,Smart TV,No,Low,55.1,SOC001908,YouTube,24,40,9,Tutorials,Medium,No,3.9,Long Video,9,0.1,PUR001908,Amazon,4230,5,5430,Bats,4,Medium,0.21,UPI,Medium,Yes
CUST1909,30,Female,Chandigarh,Chandigarh,Tier 1,Working Professional,67200,7.5,Punjab Kings,Arshdeep Singh,5,JioHotstar,Yes,3100,Amazon,19,Mobile,81.2,Yes,ENG001909,Finals,238,76,Short Reel,0.33,24.3,96,98,96,Mobile,Yes,High,98.6,SOC001909,Instagram,58,127,40,Short Reels,High,Yes,7.7,Short Video,30,0.3,PUR001909,Local Store,1850,1,2150,Accessories,1,High,0.56,Cash on Delivery,Low,No
CUST1910,17,Male,Aligarh,Uttar Pradesh,Tier 3,Student,7300,9.7,Royal Challengers Bengaluru,Virat Kohli,7,JioHotstar,Yes,1500,Amazon,37,Mobile,99.0,Yes,ENG001910,Rivalry Match,184,58,Video Ad,0.21,14.0,85,88,84,Laptop,Yes,Medium,85.2,SOC001910,Facebook,8,14,2,Player Interviews,Low,No,1.8,Image Post,3,0.03,PUR001910,Brand Website,6450,8,8250,Full Kits,6,Low,0.07,Credit Card,High,Yes
CUST1911,34,Male,Hyderabad,Telangana,Tier 1,Working Professional,80200,7.3,Sunrisers Hyderabad,Travis Head,5,JioHotstar,No,3100,Brand Website,15,Laptop,75.8,Yes,ENG001911,League Match,160,46,Influencer Promotion,0.18,10.6,71,73,71,Mobile,Yes,Medium,71.8,SOC001911,Instagram,49,105,32,Memes,High,Yes,6.8,Short Video,24,0.27,PUR001911,Amazon,3860,4,4960,Shoes,4,Medium,0.24,UPI,Medium,Yes
CUST1912,41,Female,Bhopal,Madhya Pradesh,Tier 2,Working Professional,71200,6.2,Mumbai Indians,Hardik Pandya,4,TV,No,2400,Flipkart,11,Laptop,65.0,No,ENG001912,League Match,126,35,Banner Ad,0.1,6.8,60,58,57,Smart TV,No,Low,57.3,SOC001912,YouTube,28,49,12,Match Analysis,Medium,Yes,4.5,Long Video,12,0.14,PUR001912,Flipkart,2410,2,2910,Jerseys,2,High,0.48,Debit Card,Low,No
CUST1913,23,Male,Meerut,Uttar Pradesh,Tier 2,Student,13500,9.0,Lucknow Super Giants,Nicholas Pooran,6,JioHotstar,Yes,2500,Amazon,28,Mobile,90.8,Yes,ENG001913,Playoffs,229,75,Short Reel,0.33,22.8,96,98,96,Mobile,Yes,High,98.2,SOC001913,Instagram,63,137,44,Short Reels,High,Yes,8.3,Short Video,33,0.3,PUR001913,Brand Website,7860,10,10060,Full Kits,8,Low,0.05,Credit Card,High,Yes
CUST1914,49,Male,Jodhpur,Rajasthan,Tier 2,Business,114000,4.6,Rajasthan Royals,Sanju Samson,2,TV,No,1600,Local Store,4,Smart TV,42.5,No,ENG001914,League Match,109,25,Banner Ad,0.06,5.0,49,48,46,Laptop,No,Low,46.7,SOC001914,Twitter,14,23,5,Match Highlights,Low,No,2.8,Carousel Post,5,0.07,PUR001914,Local Store,1680,1,1980,Accessories,1,Medium,0.35,Cash on Delivery,Low,No
CUST1915,25,Female,Mumbai,Maharashtra,Tier 1,Working Professional,63500,8.1,Mumbai Indians,Suryakumar Yadav,5,JioHotstar,Yes,2900,Amazon,21,Mobile,83.0,Yes,ENG001915,Finals,251,80,Short Reel,0.35,27.2,99,99,98,Mobile,Yes,High,100.0,SOC001915,Instagram,54,117,36,Memes,High,Yes,7.2,Short Video,27,0.29,PUR001915,Amazon,5080,6,6380,Bats,5,Medium,0.17,UPI,Medium,Yes
CUST1916,36,Male,Lucknow,Uttar Pradesh,Tier 1,Working Professional,82200,6.8,Lucknow Super Giants,KL Rahul,4,JioHotstar,No,2700,Brand Website,13,Laptop,72.8,No,ENG001916,Rivalry Match,193,61,Video Ad,0.23,15.1,87,90,86,Smart TV,Yes,Medium,88.1,SOC001916,YouTube,30,51,14,Match Analysis,High,Yes,4.9,Long Video,14,0.15,PUR001916,Brand Website,7140,9,9040,Full Kits,7,Low,0.08,Credit Card,High,Yes
CUST1917,19,Male,Siliguri,West Bengal,Tier 2,Student,8900,9.6,Kolkata Knight Riders,Andre Russell,7,JioHotstar,Yes,1900,Amazon,35,Mobile,98.0,Yes,ENG001917,League Match,145,38,Influencer Promotion,0.14,7.9,62,65,62,Laptop,No,Medium,62.4,SOC001917,Instagram,41,86,24,Short Reels,Medium,Yes,5.5,Short Video,18,0.22,PUR001917,Flipkart,2840,3,3540,Gloves,3,High,0.42,Debit Card,Medium,No
CUST1918,44,Female,Warangal,Telangana,Tier 2,Coach,73500,5.8,Sunrisers Hyderabad,Heinrich Klaasen,3,TV,No,3400,Brand Website,9,Smart TV,55.0,No,ENG001918,League Match,130,36,Banner Ad,0.11,7.0,61,60,58,Smart TV,No,Low,58.0,SOC001918,Facebook,12,20,4,Player Interviews,Low,No,2.4,Image Post,5,0.05,PUR001918,Amazon,4440,5,5640,Shoes,4,Medium,0.22,UPI,Medium,Yes
CUST1919,27,Male,Faridabad,Haryana,Tier 1,Athlete,40500,9.1,Punjab Kings,Shikhar Dhawan,6,JioHotstar,Yes,5300,Brand Website,30,Mobile,93.7,Yes,ENG001919,Playoffs,224,73,Short Reel,0.3,21.1,93,96,93,Mobile,Yes,High,96.1,SOC001919,Instagram,57,123,39,Memes,High,Yes,7.6,Short Video,29,0.3,PUR001919,Local Store,1960,1,2260,Accessories,1,High,0.59,Cash on Delivery,Low,No
CUST1920,47,Male,Udaipur,Rajasthan,Tier 2,Business,106500,5.0,Rajasthan Royals,Yashasvi Jaiswal,2,TV,No,1800,Local Store,5,Smart TV,46.0,No,ENG001920,League Match,114,28,Banner Ad,0.07,5.3,53,52,50,Laptop,No,Low,49.8,SOC001920,Twitter,16,26,6,Match Highlights,Medium,No,3.3,Carousel Post,6,0.08,PUR001920,Brand Website,6290,8,8090,Full Kits,6,Low,0.09,Credit Card,High,Yes
CUST1921,29,Female,Thane,Maharashtra,Tier 1,Working Professional,70200,7.6,Mumbai Indians,Rohit Sharma,5,JioHotstar,Yes,3000,Amazon,20,Mobile,82.0,Yes,ENG001921,Rivalry Match,199,63,Short Reel,0.31,19.9,93,96,91,Mobile,Yes,High,95.3,SOC001921,Instagram,46,97,29,Short Reels,High,Yes,6.3,Short Video,21,0.25,PUR001921,Amazon,4020,5,5120,Bats,4,Medium,0.22,UPI,Medium,Yes
CUST1922,39,Male,Vijayawada,Andhra Pradesh,Tier 2,Working Professional,70200,6.5,Sunrisers Hyderabad,Pat Cummins,4,JioHotstar,No,2400,Flipkart,12,Laptop,66.8,No,ENG001922,League Match,137,41,Video Ad,0.16,9.4,68,66,62,Laptop,No,Medium,66.3,SOC001922,YouTube,27,47,11,Tutorials,Medium,Yes,4.3,Long Video,11,0.13,PUR001922,Flipkart,2480,2,2980,Jerseys,2,High,0.52,Debit Card,Low,No
CUST1923,20,Male,Gaya,Bihar,Tier 2,Student,9400,9.4,Chennai Super Kings,MS Dhoni,7,JioHotstar,Yes,2000,Amazon,34,Mobile,97.5,Yes,ENG001923,Playoffs,224,75,Influencer Promotion,0.34,23.0,96,96,94,Mobile,Yes,High,98.3,SOC001923,Instagram,60,129,41,Memes,High,Yes,7.9,Short Video,31,0.3,PUR001923,Brand Website,7520,10,9720,Full Kits,8,Low,0.06,Credit Card,High,Yes
CUST1924,46,Female,Salem,Tamil Nadu,Tier 2,Business,101500,5.2,Chennai Super Kings,Ravindra Jadeja,2,TV,No,1900,Local Store,5,Smart TV,45.8,No,ENG001924,League Match,110,29,Banner Ad,0.07,5.5,55,53,50,Smart TV,No,Low,50.7,SOC001924,Facebook,11,18,3,Player Interviews,Low,No,2.2,Image Post,4,0.04,PUR001924,Local Store,1650,1,1900,Accessories,1,Medium,0.33,Cash on Delivery,Low,No
CUST1925,32,Male,Delhi,Delhi,Tier 1,Working Professional,78200,7.5,Delhi Capitals,Rishabh Pant,5,JioHotstar,Yes,3300,Brand Website,19,Laptop,80.0,Yes,ENG001925,Finals,251,80,Short Reel,0.35,26.0,99,99,98,Mobile,Yes,High,100.0,SOC001925,Instagram,55,121,37,Short Reels,High,Yes,7.3,Short Video,28,0.29,PUR001925,Amazon,4900,6,6200,Shoes,5,Medium,0.18,UPI,Medium,Yes
CUST1926,22,Female,Tirupati,Andhra Pradesh,Tier 2,Student,13000,8.9,Sunrisers Hyderabad,Travis Head,6,JioHotstar,Yes,2400,Amazon,28,Mobile,91.0,Yes,ENG001926,League Match,157,45,Video Ad,0.18,11.0,72,74,71,Laptop,No,Medium,70.9,SOC001926,Twitter,18,29,7,Match Analysis,Medium,Yes,3.5,Carousel Post,7,0.09,PUR001926,Brand Website,6900,9,8800,Full Kits,7,Low,0.08,Credit Card,High,Yes
CUST1927,37,Male,Noida,Uttar Pradesh,Tier 1,Working Professional,85200,7.1,Lucknow Super Giants,Nicholas Pooran,4,JioHotstar,No,2800,Brand Website,14,Laptop,73.5,No,ENG001927,Rivalry Match,206,67,Short Reel,0.33,21.6,95,98,93,Mobile,Yes,High,96.8,SOC001927,Instagram,44,93,28,Memes,High,Yes,6.0,Short Video,20,0.24,PUR001927,Flipkart,2990,3,3690,Gloves,3,High,0.45,Debit Card,Medium,No
CUST1928,21,Male,Jamshedpur,Jharkhand,Tier 2,Student,10400,9.5,Kolkata Knight Riders,Rinku Singh,7,JioHotstar,Yes,2100,Amazon,35,Mobile,97.8,Yes,ENG001928,League Match,178,44,Video Ad,0.15,9.2,66,63,65,Smart TV,No,Low,62.9,SOC001928,YouTube,25,42,10,Tutorials,Medium,No,4.0,Long Video,10,0.11,PUR001928,Amazon,4240,5,5440,Bats,4,Medium,0.21,UPI,Medium,Yes
CUST1929,45,Female,Nagpur,Maharashtra,Tier 2,Coach,76200,5.6,Mumbai Indians,Jasprit Bumrah,3,TV,No,3500,Brand Website,9,Smart TV,54.8,No,ENG001929,Playoffs,214,70,Influencer Promotion,0.3,19.9,91,95,90,Mobile,Yes,High,93.9,SOC001929,Instagram,59,127,40,Short Reels,High,Yes,7.8,Short Video,30,0.3,PUR001929,Local Store,1860,1,2160,Accessories,1,High,0.56,Cash on Delivery,Low,No
CUST1930,28,Male,Ahmedabad,Gujarat,Tier 1,Athlete,42000,9.2,Gujarat Titans,Rashid Khan,6,JioHotstar,Yes,5500,Brand Website,31,Mobile,94.5,Yes,ENG001930,League Match,101,24,Banner Ad,0.05,4.2,47,50,46,Laptop,No,Low,45.7,SOC001930,Facebook,9,15,2,Player Interviews,Low,No,1.9,Image Post,3,0.03,PUR001930,Brand Website,6460,8,8260,Full Kits,6,Low,0.07,Credit Card,High,Yes
CUST1931,33,Female,Kolkata,West Bengal,Tier 1,Working Professional,75200,7.4,Kolkata Knight Riders,Andre Russell,5,JioHotstar,Yes,2900,Amazon,19,Laptop,80.2,Yes,ENG001931,Rivalry Match,188,59,Short Reel,0.29,17.8,89,94,88,Mobile,Yes,High,91.8,SOC001931,Instagram,50,107,33,Memes,High,Yes,6.9,Short Video,24,0.27,PUR001931,Amazon,3870,4,4970,Shoes,4,Medium,0.24,UPI,Medium,Yes
CUST1932,48,Male,Nagpur,Maharashtra,Tier 2,Business,108000,4.9,Mumbai Indians,Suryakumar Yadav,2,TV,No,1700,Local Store,4,Smart TV,45.0,No,ENG001932,League Match,145,40,Video Ad,0.13,8.1,64,61,63,Smart TV,No,Medium,60.7,SOC001932,YouTube,29,49,13,Match Analysis,High,Yes,4.7,Long Video,13,0.15,PUR001932,Flipkart,2420,2,2920,Jerseys,2,High,0.48,Debit Card,Low,No
CUST1933,24,Male,Patna,Bihar,Tier 2,Student,13000,9.1,Chennai Super Kings,Ruturaj Gaikwad,7,JioHotstar,Yes,2400,Amazon,30,Mobile,93.6,Yes,ENG001933,Playoffs,233,77,Influencer Promotion,0.35,24.3,98,97,96,Mobile,Yes,High,99.3,SOC001933,Instagram,62,135,43,Short Reels,High,Yes,8.2,Short Video,32,0.3,PUR001933,Brand Website,7870,10,10070,Full Kits,8,Low,0.05,Credit Card,High,Yes
CUST1934,40,Female,Kochi,Kerala,Tier 2,Working Professional,72200,6.3,Mumbai Indians,Jasprit Bumrah,4,TV,No,2500,Flipkart,11,Laptop,65.8,No,ENG001934,League Match,117,31,Banner Ad,0.08,6.0,58,56,53,Laptop,No,Low,52.4,SOC001934,Twitter,15,24,5,Match Highlights,Low,No,3.0,Carousel Post,6,0.08,PUR001934,Local Store,1690,1,1990,Accessories,1,Medium,0.35,Cash on Delivery,Low,No
CUST1935,26,Male,Hyderabad,Telangana,Tier 1,Working Professional,61200,8.3,Sunrisers Hyderabad,Pat Cummins,6,JioHotstar,Yes,3500,Amazon,25,Mobile,88.8,Yes,ENG001935,Finals,244,80,Short Reel,0.35,27.1,99,99,98,Mobile,Yes,High,100.0,SOC001935,Instagram,53,115,35,Memes,High,Yes,7.1,Short Video,26,0.28,PUR001935,Amazon,5090,6,6390,Bats,5,Medium,0.17,UPI,Medium,Yes
CUST1936,19,Male,Guwahati,Assam,Tier 2,Student,8400,9.7,Royal Challengers Bengaluru,Virat Kohli,7,JioHotstar,Yes,1800,Amazon,37,Mobile,99.3,Yes,ENG001936,Rivalry Match,197,65,Video Ad,0.21,12.8,87,91,87,Laptop,Yes,Medium,87.7,SOC001936,YouTube,31,54,14,Match Analysis,High,Yes,5.0,Long Video,14,0.15,PUR001936,Brand Website,7150,9,9050,Full Kits,7,Low,0.08,Credit Card,High,Yes
CUST1937,42,Female,Indore,Madhya Pradesh,Tier 2,Coach,73200,6.0,Rajasthan Royals,Sanju Samson,3,TV,No,3300,Brand Website,9,Smart TV,56.0,No,ENG001937,League Match,156,43,Influencer Promotion,0.16,10.1,69,71,67,Mobile,Yes,Medium,69.1,SOC001937,Instagram,42,87,25,Short Reels,Medium,Yes,5.7,Short Video,19,0.22,PUR001937,Flipkart,2850,3,3550,Gloves,3,High,0.42,Debit Card,Medium,No
CUST1938,30,Male,Mumbai,Maharashtra,Tier 1,Working Professional,76200,8.0,Mumbai Indians,Rohit Sharma,5,JioHotstar,Yes,3200,Amazon,21,Laptop,83.2,Yes,ENG001938,League Match,125,34,Banner Ad,0.09,6.5,59,58,56,Smart TV,No,Low,55.8,SOC001938,Facebook,13,22,4,Player Interviews,Low,No,2.6,Image Post,5,0.05,PUR001938,Amazon,4450,5,5650,Shoes,4,Medium,0.22,UPI,Medium,Yes
CUST1939,21,Female,Ranchi,Jharkhand,Tier 2,Student,10500,9.3,Kolkata Knight Riders,Sunil Narine,7,JioHotstar,Yes,2100,Amazon,32,Mobile,95.8,Yes,ENG001939,Playoffs,227,74,Short Reel,0.31,21.7,95,98,94,Mobile,Yes,High,97.1,SOC001939,Instagram,56,121,38,Memes,High,Yes,7.5,Short Video,28,0.29,PUR001939,Local Store,1970,1,2270,Accessories,1,High,0.59,Cash on Delivery,Low,No
CUST1940,47,Male,Jaipur,Rajasthan,Tier 2,Business,103500,5.2,Rajasthan Royals,Jos Buttler,2,TV,No,1900,Local Store,5,Smart TV,47.5,No,ENG001940,League Match,108,25,Banner Ad,0.06,4.9,50,49,47,Laptop,No,Low,47.7,SOC001940,Twitter,17,27,6,Match Highlights,Medium,No,3.4,Carousel Post,7,0.09,PUR001940,Brand Website,6300,8,8100,Full Kits,6,Low,0.09,Credit Card,High,Yes
CUST1941,27,Female,Pune,Maharashtra,Tier 1,Working Professional,68400,7.8,Chennai Super Kings,MS Dhoni,5,JioHotstar,Yes,3120,Amazon,20,Mobile,82.5,Yes,ENG001941,Rivalry Match,190,60,Video Ad,0.23,13.8,88,91,87,Smart TV,Yes,Medium,88.7,SOC001941,Instagram,47,98,30,Short Reels,High,Yes,6.4,Short Video,22,0.26,PUR001941,Amazon,4030,5,5130,Bats,4,Medium,0.22,UPI,Medium,Yes
CUST1942,35,Male,Bengaluru,Karnataka,Tier 1,Working Professional,83800,7.1,Royal Challengers Bengaluru,Virat Kohli,4,JioHotstar,No,2820,Brand Website,14,Laptop,74.0,No,ENG001942,League Match,161,48,Influencer Promotion,0.19,11.1,73,75,72,Mobile,Yes,Medium,72.9,SOC001942,YouTube,26,44,11,Match Analysis,Medium,No,4.2,Long Video,10,0.12,PUR001942,Flipkart,2490,2,2990,Jerseys,2,High,0.52,Debit Card,Low,No
CUST1943,18,Male,Kanpur,Uttar Pradesh,Tier 2,Student,7900,9.8,Lucknow Super Giants,KL Rahul,7,JioHotstar,Yes,1720,Amazon,38,Mobile,99.4,Yes,ENG001943,Finals,252,80,Short Reel,0.35,27.1,99,99,98,Mobile,Yes,High,100.0,SOC001943,Instagram,61,132,42,Memes,High,Yes,8.0,Short Video,31,0.3,PUR001943,Brand Website,7530,10,9730,Full Kits,8,Low,0.06,Credit Card,High,Yes
CUST1944,43,Female,Visakhapatnam,Andhra Pradesh,Tier 2,Business,97800,5.5,Sunrisers Hyderabad,Pat Cummins,2,TV,No,2020,Local Store,5,Smart TV,48.0,No,ENG001944,League Match,119,30,Banner Ad,0.08,5.4,56,54,54,Laptop,No,Low,51.7,SOC001944,Facebook,10,17,3,Player Interviews,Low,No,2.1,Image Post,4,0.04,PUR001944,Local Store,1660,1,1910,Accessories,1,Medium,0.33,Cash on Delivery,Low,No
CUST1945,24,Male,Delhi,Delhi,Tier 1,Athlete,39800,9.3,Delhi Capitals,Rishabh Pant,6,JioHotstar,Yes,5350,Brand Website,31,Mobile,93.8,Yes,ENG001945,Playoffs,218,71,Video Ad,0.28,18.9,91,94,91,Smart TV,Yes,High,93.5,SOC001945,Instagram,56,121,38,Short Reels,High,Yes,7.4,Short Video,28,0.29,PUR001945,Amazon,4910,6,6210,Shoes,5,Medium,0.18,UPI,Medium,Yes
CUST1946,38,Female,Ahmedabad,Gujarat,Tier 1,Working Professional,77500,6.7,Gujarat Titans,Shubman Gill,4,JioHotstar,No,2620,Flipkart,12,Laptop,71.2,No,ENG001946,Rivalry Match,201,66,Short Reel,0.31,20.3,93,97,92,Mobile,Yes,High,95.7,SOC001946,Twitter,19,31,7,Match Highlights,Medium,No,3.6,Carousel Post,8,0.09,PUR001946,Brand Website,6910,9,8810,Full Kits,7,Low,0.08,Credit Card,High,Yes
CUST1947,20,Male,Dhanbad,Jharkhand,Tier 2,Student,10000,9.4,Kolkata Knight Riders,Rinku Singh,7,JioHotstar,Yes,2020,Amazon,34,Mobile,97.4,Yes,ENG001947,League Match,150,41,Influencer Promotion,0.15,8.7,65,68,65,Laptop,No,Medium,65.3,SOC001947,Instagram,43,90,27,Memes,High,Yes,5.9,Short Video,20,0.23,PUR001947,Flipkart,3000,3,3700,Gloves,3,High,0.45,Debit Card,Medium,No
CUST1948,45,Male,Coimbatore,Tamil Nadu,Tier 2,Coach,74500,6.0,Chennai Super Kings,Ravindra Jadeja,3,TV,No,3520,Brand Website,9,Smart TV,54.2,No,ENG001948,League Match,113,29,Banner Ad,0.07,5.2,55,54,51,Smart TV,No,Low,50.9,SOC001948,YouTube,24,39,9,Tutorials,Medium,No,3.9,Long Video,9,0.1,PUR001948,Amazon,4250,5,5450,Bats,4,Medium,0.21,UPI,Medium,Yes
CUST1949,30,Female,Chandigarh,Chandigarh,Tier 1,Working Professional,67500,7.6,Punjab Kings,Arshdeep Singh,5,JioHotstar,Yes,3120,Amazon,19,Mobile,81.5,Yes,ENG001949,Finals,240,77,Short Reel,0.34,24.6,97,99,97,Mobile,Yes,High,99.2,SOC001949,Instagram,58,126,40,Short Reels,High,Yes,7.7,Short Video,29,0.3,PUR001949,Local Store,1870,1,2170,Accessories,1,High,0.56,Cash on Delivery,Low,No
CUST1950,17,Male,Aligarh,Uttar Pradesh,Tier 3,Student,7400,9.8,Royal Challengers Bengaluru,Virat Kohli,7,JioHotstar,Yes,1520,Amazon,37,Mobile,99.2,Yes,ENG001950,Rivalry Match,183,57,Video Ad,0.22,14.6,85,89,85,Laptop,Yes,Medium,86.3,SOC001950,Facebook,8,14,2,Player Interviews,Low,No,1.8,Image Post,3,0.03,PUR001950,Brand Website,6470,8,8270,Full Kits,6,Low,0.07,Credit Card,High,Yes
CUST1951,34,Male,Hyderabad,Telangana,Tier 1,Working Professional,80500,7.4,Sunrisers Hyderabad,Travis Head,5,JioHotstar,No,3120,Brand Website,15,Laptop,76.0,Yes,ENG001951,League Match,157,44,Influencer Promotion,0.17,10.3,70,69,69,Mobile,Yes,Medium,69.7,SOC001951,Instagram,49,104,32,Memes,High,Yes,6.8,Short Video,24,0.27,PUR001951,Amazon,3880,4,4980,Shoes,4,Medium,0.24,UPI,Medium,Yes
CUST1952,41,Female,Bhopal,Madhya Pradesh,Tier 2,Working Professional,71500,6.3,Mumbai Indians,Hardik Pandya,4,TV,No,2420,Flipkart,11,Laptop,65.2,No,ENG001952,League Match,121,32,Banner Ad,0.09,6.6,58,57,55,Smart TV,No,Low,54.8,SOC001952,YouTube,28,48,12,Match Analysis,Medium,Yes,4.5,Long Video,12,0.14,PUR001952,Flipkart,2430,2,2930,Jerseys,2,High,0.48,Debit Card,Low,No
CUST1953,23,Male,Meerut,Uttar Pradesh,Tier 2,Student,13600,9.1,Lucknow Super Giants,Nicholas Pooran,6,JioHotstar,Yes,2520,Amazon,28,Mobile,91.0,Yes,ENG001953,Playoffs,228,75,Short Reel,0.32,22.6,96,98,96,Mobile,Yes,High,97.9,SOC001953,Instagram,63,136,44,Short Reels,High,Yes,8.3,Short Video,33,0.3,PUR001953,Brand Website,7880,10,10080,Full Kits,8,Low,0.05,Credit Card,High,Yes
